"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"77" "sc3_42" 12 72 0 0 0.142857142857143 NA "sc3_42" NA
"78" "sc3.00" 14 73 3148 9193 0.160919540229885 0.255084677092618 "sc3" "00"
"79" "sc3.05" 14 53 2822 9519 0.208955223880597 0.228668665424196 "sc3" "05"
"80" "sc3.1" 12 40 2314 10027 0.230769230769231 0.187505064419415 "sc3" "1"
"81" "sc3.15" 8 34 2268 10073 0.19047619047619 0.183777651730006 "sc3" "15"
"82" "sc3.2" 12 22 6440 5901 0.352941176470588 0.5218377765173 "sc3" "2"
"83" "sc3.25" 6 21 4717 7624 0.222222222222222 0.382221862085731 "sc3" "25"
"84" "sc3.3" 2 18 3149 9192 0.1 0.255165707803257 "sc3" "3"
"85" "sc3.35" 2 18 3149 9192 0.1 0.255165707803257 "sc3" "35"
"86" "sc3.4" 2 11 3149 9192 0.153846153846154 0.255165707803257 "sc3" "4"
"87" "sc3.45" 2 9 3149 9192 0.181818181818182 0.255165707803257 "sc3" "45"
"88" "sc3.5" 4 5 10851 1490 0.444444444444444 0.879264241147395 "sc3" "5"
"89" "Seurat_10" 2 18 0 0 0.1 NA "Seurat_10" NA
"90" "Seurat_11" 4 18 0 0 0.181818181818182 NA "Seurat_11" NA
"91" "Seurat_12" 4 20 0 0 0.166666666666667 NA "Seurat_12" NA
"92" "Seurat_13" 8 18 0 0 0.307692307692308 NA "Seurat_13" NA
"93" "Seurat_14" 14 14 0 0 0.5 NA "Seurat_14" NA
"94" "Seurat_15" 16 14 0 0 0.533333333333333 NA "Seurat_15" NA
"95" "Seurat_16" 16 16 0 0 0.5 NA "Seurat_16" NA
"96" "Seurat_17" 18 16 0 0 0.529411764705882 NA "Seurat_17" NA
"97" "Seurat_18" 22 14 0 0 0.611111111111111 NA "Seurat_18" NA
"98" "Seurat_19" 22 16 0 0 0.578947368421053 NA "Seurat_19" NA
"99" "Seurat_20" 20 20 0 0 0.5 NA "Seurat_20" NA
"100" "Seurat_21" 20 22 0 0 0.476190476190476 NA "Seurat_21" NA
"101" "Seurat_22" 20 24 0 0 0.454545454545455 NA "Seurat_22" NA
"102" "Seurat_23" 18 28 0 0 0.391304347826087 NA "Seurat_23" NA
"103" "Seurat.00" 16 37 4075 8266 0.30188679245283 0.330200145855279 "Seurat" "00"
"104" "Seurat.05" 16 35 4075 8266 0.313725490196078 0.330200145855279 "Seurat" "05"
"105" "Seurat.1" 16 31 4075 8266 0.340425531914894 0.330200145855279 "Seurat" "1"
"106" "Seurat.15" 20 22 6549 5792 0.476190476190476 0.530670123976987 "Seurat" "15"
"107" "Seurat.2" 20 22 6549 5792 0.476190476190476 0.530670123976987 "Seurat" "2"
"108" "Seurat.25" 14 22 4695 7646 0.388888888888889 0.380439186451665 "Seurat" "25"
"109" "Seurat.3" 14 18 5946 6395 0.4375 0.48180860546147 "Seurat" "3"
"110" "Seurat.35" 14 16 6654 5687 0.466666666666667 0.539178348594117 "Seurat" "35"
"111" "Seurat.4" 2 23 235 12106 0.08 0.0190422170002431 "Seurat" "4"
"112" "Seurat.45" 4 18 1275 11066 0.181818181818182 0.103314156065149 "Seurat" "45"
"113" "Seurat.5" 2 16 235 12106 0.111111111111111 0.0190422170002431 "Seurat" "5"
"114" "Seurat.55" 2 12 95 12246 0.142857142857143 0.00769791751073657 "Seurat" "55"
"115" "Seurat.6" 0 11 0 12341 0 0 "Seurat" "6"
