"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"58" "Seurat.1_6,50" 24 62 32585 168993 0.27906976744186 0.161649584776116 "Seurat" "1_6,50"
"59" "Seurat.1_7,100" 32 53 51739 149839 0.376470588235294 0.256669874688706 "Seurat" "1_7,100"
"60" "Seurat.1_7,30" 14 70 24298 177280 0.166666666666667 0.120538947702626 "Seurat" "1_7,30"
"61" "Seurat.1_7,50" 26 62 34511 167067 0.295454545454545 0.171204198870909 "Seurat" "1_7,50"
"62" "Seurat.1_8,100" 32 55 52463 149115 0.367816091954023 0.260261536477195 "Seurat" "1_8,100"
"63" "Seurat.1_8,30" 16 70 26487 175091 0.186046511627907 0.131398267668099 "Seurat" "1_8,30"
"64" "Seurat.1_8,50" 28 60 36666 164912 0.318181818181818 0.181894849636369 "Seurat" "1_8,50"
"65" "Seurat.1_9,100" 24 73 31441 170137 0.247422680412371 0.155974362281598 "Seurat" "1_9,100"
"66" "Seurat.1_9,30" 16 71 25863 175715 0.183908045977011 0.128302691761998 "Seurat" "1_9,30"
"67" "Seurat.1_9,50" 22 68 26849 174729 0.244444444444444 0.133194098562343 "Seurat" "1_9,50"
"68" "Seurat.1,100" 28 36 67890 133688 0.4375 0.336792705553185 "Seurat" "1,100"
"69" "Seurat.1,30" 18 48 33858 167720 0.272727272727273 0.167964758058915 "Seurat" "1,30"
"70" "Seurat.1,50" 24 43 51317 150261 0.358208955223881 0.254576392265029 "Seurat" "1,50"
"71" "Seurat.2_1,100" 26 72 33079 168499 0.26530612244898 0.164100249035113 "Seurat" "2_1,100"
"72" "Seurat.2_1,30" 14 78 19297 182281 0.152173913043478 0.0957296927244044 "Seurat" "2_1,30"
"73" "Seurat.2_1,50" 22 75 30168 171410 0.22680412371134 0.149659188998799 "Seurat" "2_1,50"
"74" "Seurat.2_2,100" 24 77 32331 169247 0.237623762376238 0.160389526634851 "Seurat" "2_2,100"
"75" "Seurat.2_2,30" 14 81 25327 176251 0.147368421052632 0.125643671432398 "Seurat" "2_2,30"
"76" "Seurat.2_2,50" 18 85 15422 186156 0.174757281553398 0.076506364781871 "Seurat" "2_2,50"
"77" "Seurat.2_3,100" 20 85 20519 181059 0.19047619047619 0.101791862207185 "Seurat" "2_3,100"
"78" "Seurat.2_3,30" 14 84 12578 189000 0.142857142857143 0.0623976822867575 "Seurat" "2_3,30"
"79" "Seurat.2_3,50" 22 82 26324 175254 0.211538461538462 0.130589647679806 "Seurat" "2_3,50"
"80" "Seurat.2_4,100" 18 91 15367 186211 0.165137614678899 0.0762335175465577 "Seurat" "2_4,100"
"81" "Seurat.2_4,30" 16 83 18809 182769 0.161616161616162 0.0933087936183512 "Seurat" "2_4,30"
"82" "Seurat.2_4,50" 16 92 15886 185692 0.148148148148148 0.0788082032761512 "Seurat" "2_4,50"
"83" "Seurat.2_5,100" 20 89 20155 181423 0.18348623853211 0.0999861095952931 "Seurat" "2_5,100"
"84" "Seurat.2_5,30" 14 90 9466 192112 0.134615384615385 0.0469594896268442 "Seurat" "2_5,30"
"85" "Seurat.2_5,50" 18 93 14693 186885 0.162162162162162 0.0728898986992628 "Seurat" "2_5,50"
"86" "Seurat.2,100" 24 74 31879 169699 0.244897959183673 0.158147218446457 "Seurat" "2,100"
"87" "Seurat.2,30" 16 72 25773 175805 0.181818181818182 0.127856214467849 "Seurat" "2,30"
"88" "Seurat.2,50" 20 73 26963 174615 0.21505376344086 0.133759636468265 "Seurat" "2,50"
