"","x","y"
"1",-0.29418892678794,-8.35696812200886
"2",-10.8214441395927,8.39257802920885
"3",-8.77348809114867,-0.688145713646126
"4",14.2944294103075,-13.4763328403129
"5",1.51333677723896,-14.7888706580201
"6",5.23909248860363,-9.77180474873085
"7",6.1189510241742,-7.25062930918222
"8",16.5525057145113,-7.8143064848969
"9",13.3993601135822,-5.28122060119749
"10",0.620392656122371,24.7723981347914
"11",3.97393831227326,-18.9276806955622
"12",-4.55487905629526,-10.9368948098895
"13",6.07817562722585,-17.0968833623069
"14",22.739765627642,7.93203978712959
"15",8.5058184430377,9.43241443557967
"16",-21.8602533040018,-8.45066675108128
"17",-17.6062544003991,1.49904795379901
"18",1.7025688069744,-4.85876996131701
"19",-10.7100416528963,7.63460563602099
"20",0.782395088752485,-2.17512104132606
"21",-0.558829429290817,-16.5111243711516
"22",-14.4454185918337,-19.5122943650523
"23",-12.2559862912559,4.60593011377486
"24",14.5368651489319,10.8265183264264
"25",-3.18961746322356,-18.0610938816175
"26",5.43319853831609,6.40209722282858
"27",-6.17114807885881,-0.30659259383437
"28",-1.83910229496661,0.781825579983329
"29",-2.40767866120831,-18.8027389201763
"30",8.35024626031427,-16.3512324645989
"31",-2.07044206760157,-17.5299847820606
"32",-5.05368001256152,10.338536436525
"33",-14.46955295029,-18.3421364358164
"34",-12.8123709475531,-20.109508463828
"35",-14.6990576059153,8.45538871470399
"36",-22.262947630813,-7.91964476720439
"37",9.74896295535862,7.78521373952132
"38",22.9788274949066,-4.4245705342286
"39",3.44532424528085,-18.256579837108
"40",-20.0491124706622,9.43945007712648
"41",-5.81173519367751,-4.99362722700435
"42",6.66778070237015,7.98053682158819
"43",-2.83329720323433,-11.8929253509853
"44",3.69098144840742,3.37800520385946
"45",8.0501284419673,7.22010024221519
"46",6.02215413890661,-0.300485790844196
"47",14.4666865840962,-13.6894443804447
"48",-13.0307712177376,-19.7922264419384
"49",5.96535365285041,18.7406852073401
"50",17.0446520315142,9.69529848622852
"51",-13.9565601465621,5.71507650232598
"52",10.8036242216098,-3.56943329428663
"53",6.93959343171267,-15.189344029699
"54",1.33965607332018,-17.3839048660414
"55",-7.79547352650942,-9.47623588152066
"56",-14.8804854406202,1.18672933559945
"57",-21.2287410003417,-7.77436227045053
"58",7.22367345231455,-11.1796725839773
"59",9.95315335020739,11.9122032672249
"60",6.22046629786437,-14.9606696917545
"61",9.99376137695074,-15.2653203338924
"62",-11.2800171856905,-16.6110324524322
"63",-5.31458755219068,-2.13872293526073
"64",6.12010397046476,-15.2967943515675
"65",-6.00397016631146,-10.5364166419246
"66",2.77703143869095,6.73524400204447
"67",-21.6317933649019,-7.86004351121375
"68",7.51753399306976,-16.6321601782355
"69",-3.57916769936358,-1.44476176140226
"70",25.4842430995889,1.97930307507964
"71",9.12678809716429,12.497104500387
"72",13.6928755060935,-15.9277124974694
"73",5.80589749490426,-16.1828100281957
"74",1.90689950431485,-4.51381298626308
"75",8.73815639112465,-18.0079516250014
"76",6.65838138204453,-10.5568036973547
"77",-1.94075996587523,-19.818587179106
"78",5.65810454739326,6.87426665384748
"79",6.98810001515886,-5.76705681792092
"80",10.6214383419522,2.54230324167727
"81",-9.77230734618346,16.9527883668784
"82",-11.0114258543555,17.6824048398805
"83",-19.1279558745819,-2.9479945954755
"84",-11.6509273695804,16.3416190025261
"85",-5.73359377938887,4.80992336479411
"86",5.19101725624621,6.52597726653541
"87",2.32124098721811,-2.16603433992363
"88",7.4715652055287,11.149052206241
"89",-20.5162696419174,-2.96728715246674
"90",16.2960681711376,10.4661808424096
"91",-17.2794378985754,4.9725859803709
"92",1.78713892151312,-19.0745593833397
"93",7.21813171769842,0.693643132487331
"94",-12.9447249181603,-9.5454916883907
"95",10.1052106801823,0.5607703928953
"96",9.79245365787491,2.6966166180449
"97",-19.0248865765077,3.51187370541105
"98",15.0738520513582,-0.792327871334796
"99",8.02440823130559,11.3865056568812
"100",6.51313427776127,-6.77869874608512
"101",6.73886075323151,0.512182418857532
"102",-19.4950747117744,-6.10382960804227
"103",12.8730345755456,-3.12135677692561
"104",1.4465017749753,20.5351070419199
"105",2.29850800286014,17.7442947051214
"106",-17.4518880582731,10.5712965631284
"107",0.724287461587703,8.87213886780096
"108",6.82755060116962,-16.5928704156509
"109",-10.5511901776058,5.52959830653355
"110",-3.51108790082879,-11.9321666416584
"111",13.3210438860709,20.2813063696174
"112",-2.90406690491685,-15.2484092329367
"113",10.5113399872659,19.9754380048037
"114",5.51602448188938,9.09748168771219
"115",9.01406158838272,-17.9219842205633
"116",12.6355732069393,21.150924433666
"117",-7.66188382793047,17.5564523006412
"118",-17.3821186760506,3.3268609122118
"119",7.35452372743465,10.0987193675514
"120",10.0899786208177,0.202023563170743
"121",-18.2623293086361,4.65745873243698
"122",13.307101276626,-14.7561162875074
"123",10.1670585713755,12.4285906593595
"124",6.28128970113397,19.0791879186476
"125",1.90060871809133,11.9622983014615
"126",-8.19077699238125,0.740588740774341
"127",13.7858112957892,4.07673497511114
"128",2.70262341537699,0.783346995510064
"129",1.22970281103494,6.38983489045499
"130",2.03612949358903,-10.7022317126259
"131",0.102673466013074,5.30598993915511
"132",1.20449060795102,17.892708670501
"133",-16.199666962658,0.147366619702202
"134",-17.5268301230779,0.922702762548671
"135",25.1619313038507,2.63481291417947
"136",22.7530698975363,7.95423976090385
"137",-0.367514168451481,9.54780985563122
"138",-5.14502463548105,-0.595239756025263
"139",-5.52968621362404,1.61091605173188
"140",8.1542905404997,13.3460345027266
"141",7.20853578847099,6.64537158765537
"142",-12.7641348743849,-9.63840997980812
"143",8.28901919511129,-4.03203136682718
"144",14.0429194637395,9.96689895252168
"145",9.32076880251915,18.8424735045229
"146",16.7110390248506,2.12814726412437
"147",-1.31922657076081,-4.29337778048046
"148",14.16532336636,-12.1359670361414
"149",-13.7555599901025,-16.1909641660254
"150",11.1185298564554,2.54371881106755
"151",-10.693516463896,18.285524151176
"152",12.5611724666891,4.95992063418249
