"","cells","x","y"
"91","SM-GE64R_S111_E1-50",30.1758996117972,-14.8912460755784
"92","SM-GE64R_S112_E1-50",29.9220156010449,-16.4236851924594
"93","SM-GE64R_S113_E1-50",7.96864197612632,-31.6321618742838
"94","SM-GE64R_S114_E1-50",27.0586889938901,-16.1671294292407
"95","SM-GE64R_S115_E1-50",22.6933977371065,-19.2937369579701
"96","SM-GE64R_S116_E1-50",37.27646181444,-7.42755665921431
"97","SM-GE64R_S117_E1-50",25.6325776030327,-10.4483031159756
"98","SM-GE64R_S118_E1-50",38.715813189339,-17.1241440892437
"99","SM-GE64R_S119_E1-50",31.1378216223789,-15.1945253844467
"100","SM-GE64R_S120_E1-50",38.6131179835727,-11.0955196896076
"101","SM-GE64R_S121_E1-50",-14.2567226172737,-23.2328805007623
"102","SM-GE64R_S122_E1-50",-38.4262811832676,-12.7422054967935
"103","SM-GE64R_S123_E1-50",-23.7206994898451,14.2448823588131
"104","SM-GE64R_S124_E1-50",-26.8684746187696,-16.7521092388385
"105","SM-GE64R_S125_E1-50",-34.2788739627421,-11.6855293327391
"106","SM-GE64R_S126_E1-50",-26.4835006126286,21.6252903715791
"107","SM-GE64R_S127_E1-50",-22.507543818174,-23.0188021372115
"108","SM-GE64R_S128_E1-50",-23.5999316393357,14.3435389077576
"109","SM-GE64R_S137_E1-50",-27.8518941339538,13.3069229778543
"110","SM-GE64R_S138_E1-50",-16.7469421211327,-16.8327413517336
"111","SM-GE64R_S139_E1-50",-34.3620707753918,-15.744084882321
"112","SM-GE64R_S140_E1-50",-32.5139771323493,7.84135517161724
"113","SM-GE64R_S141_E1-50",-36.8789745719721,-10.9978018125875
"114","SM-GE64R_S142_E1-50",-34.6326892667864,-14.6910685026893
"115","SM-GE64R_S143_E1-50",-31.1714855888042,-10.7854755650535
"116","SM-GE64R_S144_E1-50",-16.9048492058501,-22.1682986945748
"117","SM-GE64R_S145_E1-50",-33.3814800068206,-16.0189662989229
"118","SM-GE64R_S146_E1-50",-24.6498893812177,18.4911841664343
"119","SM-GE64R_S147_E1-50",-17.4335425805308,-21.4748598663734
"120","SM-GE64R_S148_E1-50",-14.6628098684072,-19.7254297831278
"121","SM-GE64R_S149_E1-50",-25.6612391799298,-25.1621891442611
"122","SM-GE64R_S150_E1-50",-38.9883073408688,6.53994497075352
"123","SM-GE64R_S151_E1-50",10.4819760008122,-33.6858367452081
"124","SM-GE64R_S152_E1-50",-29.3449711145939,-11.126566634177
"125","SM-GE64R_S153_E1-50",0.436901865854159,20.5874034419047
"126","SM-GE64R_S154_E1-50",6.08710009084477,22.5631498874547
"127","SM-GE64R_S155_E1-50",1.24230383860975,20.198400423866
"128","SM-GE64R_S156_E1-50",1.12415648685815,6.19304210487768
"129","SM-GE64R_S157_E1-50",-5.82756879176006,29.2384046304367
"130","SM-GE64R_S158_E1-50",11.482840685646,21.4121333681543
"131","SM-GE64R_S159_E1-50",9.40103557597943,29.9551558231188
"132","SM-GE64R_S160_E1-50",-3.43176976122629,27.6397214957932
"133","SM-GE64R_S161_E1-50",-5.84684036261247,22.4860769467425
"134","SM-GE64R_S162_E1-50",2.42160062500036,18.208939883143
"135","SM-GE64R_S163_E1-50",23.2780291337358,-0.595716255655211
"136","SM-GE64R_S164_E1-50",-7.39827427014361,23.9314643792614
"137","SM-GE64R_S165_E1-50",3.46137412777464,-21.5925314986094
"138","SM-GE64R_S166_E1-50",5.10111813090756,28.264571991304
"139","SM-GE64R_S167_E1-50",0.0809096888781452,33.7927840096524
"140","SM-GE64R_S168_E1-50",26.6744731236628,-3.92307896509837
"141","SM-GE64R_S170_E1-50",28.7560277618866,1.23474541099944
"142","SM-GE64R_S171_E1-50",-2.64706784510814,21.2789143414558
"143","SM-GE64R_S173_E1-50",29.8749359033223,4.30593011239888
"144","SM-GE64R_S174_E1-50",30.0280899232615,3.84117162043964
"145","SM-GE64R_S175_E1-50",7.40741490773331,14.2198384738625
"146","SM-GE64R_S177_E1-50",-6.47174570930772,13.1503231729747
"147","SM-GE64R_S178_E1-50",-8.65350581116059,12.10164711988
"148","SM-GE64R_S179_E1-50",-8.36537703032395,29.1085598755685
"149","SM-GE64R_S180_E1-50",-11.5957094068033,13.5350942163117
"150","SM-GE64R_S181_E1-50",-9.05299162950771,25.7733863846048
"151","SM-GE64R_S182_E1-50",-9.91797674003098,12.0216129462434
"152","SM-GE64R_S183_E1-50",-8.26537259942934,21.5149193797075
"153","SM-GE64R_S184_E1-50",-2.78790032683378,16.4483842130764
"154","SM-GE64R_S185_E1-50",-7.71066622594436,12.1897685503999
"155","SM-GE64R_S186_E1-50",-7.43333888802306,14.8035790020292
"156","SM-GE64R_S187_E1-50",-6.89188048861793,27.5376659990811
"157","SM-GE64R_S188_E1-50",0.675415101390595,31.5637207284326
"158","SM-GE64R_S189_E1-50",-10.3653899584198,15.3657494385319
"159","SM-GE64R_S190_E1-50",-9.70438878973817,13.6747424566326
"160","SM-GE64R_S191_E1-50",5.12534317354958,20.3050464432925
"161","SM-GE64R_S192_E1-50",-7.98601315840992,28.2276692046049
"162","SM-GE64S_S001_E1-50",-19.2944508213137,-21.1252042708565
"163","SM-GE64S_S002_E1-50",29.866390202615,-16.9516055643052
"164","SM-GE64S_S003_E1-50",-33.8975927001083,-16.1495955030382
"165","SM-GE64S_S004_E1-50",-19.6787348277824,-22.2288038561702
"166","SM-GE64S_S005_E1-50",-23.791985603464,-24.0046513781668
"167","SM-GE64S_S006_E1-50",-25.831864520413,-22.4966990465817
"168","SM-GE64S_S007_E1-50",-29.5533342125737,-17.3992308694372
"169","SM-GE64S_S008_E1-50",-34.0542205238872,-15.9020878359254
"170","SM-GE64S_S009_E1-50",-16.4231151822681,-24.2710801734656
"171","SM-GE64S_S010_E1-50",-31.7310440175811,-15.6876829194293
"172","SM-GE64S_S011_E1-50",-32.5117219163863,-17.2207016503956
"173","SM-GE64S_S012_E1-50",-23.7824414554793,-23.2255663155175
"174","SM-GE64S_S013_E1-50",-21.5299821428332,-18.5442994817869
"175","SM-GE64S_S014_E1-50",-24.863095574411,-23.3999309993667
"176","SM-GE64S_S015_E1-50",30.1403061811236,-20.7353729178296
"177","SM-GE64S_S016_E1-50",-20.8682604587722,-18.5904972506563
"178","SM-GE64S_S025_E1-50",37.0667211321115,-8.76904037879947
"179","SM-GE64S_S026_E1-50",10.6298106665029,-18.4989798342266
"180","SM-GE64S_S027_E1-50",38.1109256596071,-9.76564634048813
"181","SM-GE64S_S028_E1-50",38.6500275979474,-12.770643638494
"182","SM-GE64S_S029_E1-50",38.5792925753155,-12.5308585526085
"183","SM-GE64S_S030_E1-50",25.1396666285364,-10.6112951245741
"184","SM-GE64S_S031_E1-50",-32.5815277268434,-15.7233730525911
"185","SM-GE64S_S032_E1-50",-12.0828449620584,-7.57479470988443
"186","SM-GE64S_S033_E1-50",-33.6229114379811,-14.6995014759086
"187","SM-GE64S_S034_E1-50",8.9980454925262,-34.1050825303358
"188","SM-GE64S_S035_E1-50",-28.183611904699,16.6539113690512
"189","SM-GE64S_S036_E1-50",-29.4994643557282,1.06106445736366
"190","SM-GE64S_S037_E1-50",-18.3435437762778,-22.8540886307522
"191","SM-GE64S_S038_E1-50",-37.507890570078,2.39922269999406
"192","SM-GE64S_S039_E1-50",-33.3124148880598,7.98301751496357
"193","SM-GE64S_S040_E1-50",-34.6544341719822,-15.8583330334981
"194","SM-GE64S_S041_E1-50",-27.1358094174582,16.3088942029288
"195","SM-GE64S_S042_E1-50",-16.8914049773212,-18.4262336939053
"196","SM-GE64S_S043_E1-50",10.2280622957807,-35.6520265980143
"197","SM-GE64S_S044_E1-50",-0.974902162153372,-20.5139290550695
"198","SM-GE64S_S045_E1-50",-35.0999177846769,7.13043086623335
"199","SM-GE64S_S046_E1-50",-18.5428238530328,-17.3359354895373
"200","SM-GE64S_S047_E1-50",-27.554387639002,18.4041514024463
"201","SM-GE64S_S048_E1-50",-31.0120105910201,-9.71588345978459
"202","SM-GE64S_S049_E1-50",-31.6655082855089,-8.12387953570388
"203","SM-GE64S_S050_E1-50",-29.1983912605948,20.8780782697748
"204","SM-GE64S_S051_E1-50",-25.8800273539768,14.2540273601114
"205","SM-GE64S_S052_E1-50",-36.2669569291605,4.23853275321715
"206","SM-GE64S_S053_E1-50",-38.2963152484879,3.82912212557244
"207","SM-GE64S_S054_E1-50",5.94312402429909,-18.0722131808336
"208","SM-GE64S_S055_E1-50",-28.7619752642194,21.4672701641535
"209","SM-GE64S_S056_E1-50",-16.8480965165568,-20.985427656505
"210","SM-GE64S_S057_E1-50",-8.25846156493432,21.7196299700096
"211","SM-GE64S_S058_E1-50",18.6633379361323,9.90268603545102
"212","SM-GE64S_S059_E1-50",27.7810553991851,1.51330053700767
"213","SM-GE64S_S060_E1-50",6.71882305435357,31.4667078524654
"214","SM-GE64S_S061_E1-50",8.92645105585686,23.4344804906983
"215","SM-GE64S_S062_E1-50",29.081835567372,0.726138197936552
"216","SM-GE64S_S063_E1-50",25.9896462480528,-0.237549329304959
"217","SM-GE64S_S064_E1-50",1.96125105314918,5.02866884487345
"218","SM-GE64S_S066_E1-50",0.499947749243813,22.4918669406784
"219","SM-GE64S_S068_E1-50",8.81744788779217,23.3321407730639
"220","SM-GE64S_S069_E1-50",1.90453299291914,25.7450467785786
"221","SM-GE64S_S070_E1-50",3.07270752755093,32.4053847945721
"222","SM-GE64S_S071_E1-50",8.67846925384723,21.9895924454105
"223","SM-GE64S_S072_E1-50",31.1526276836921,-1.7100098523301
"224","SM-GE64S_S073_E1-50",30.1055658961394,4.57804959814084
"225","SM-GE64S_S074_E1-50",-1.43933335413772,19.6437804600803
"226","SM-GE64S_S075_E1-50",-1.22578790248155,23.6111618066062
"227","SM-GE64S_S076_E1-50",18.0045117551033,6.95420742503271
"228","SM-GE64S_S077_E1-50",4.30263691993811,17.8678643118654
"229","SM-GE64S_S078_E1-50",2.60515382834964,31.9366258969343
"230","SM-GE64S_S079_E1-50",-7.75184107428261,-6.89463882328793
"231","SM-GE64S_S080_E1-50",11.2198523121874,-14.9471298066862
"232","SM-GE64S_S082_E1-50",-3.82370656210485,8.76449469827355
"233","SM-GE64S_S083_E1-50",5.19539878737066,17.5394212467049
"234","SM-GE64S_S084_E1-50",-2.75427235388471,17.9338378002945
"235","SM-GE64S_S085_E1-50",-10.1284953455213,13.6113053724552
"236","SM-GE64S_S086_E1-50",-9.47701402708628,25.3945178664233
"237","SM-GE64S_S087_E1-50",-5.22160339768247,10.0317547066686
"238","SM-GE64S_S088_E1-50",-1.05295658397792,18.1279319222003
"239","SM-GE64S_S089_E1-50",-1.24163581942211,35.2552462762183
"240","SM-GE64S_S090_E1-50",-4.73586342389479,10.6199205521866
"241","SM-GE64S_S091_E1-50",5.6837547831092,18.5906086286748
"242","SM-GE64S_S092_E1-50",-7.12743545912622,10.4409850289398
"243","SM-GE64S_S093_E1-50",-8.54068769649203,21.3845624957155
"244","SM-GE64S_S094_E1-50",-11.5583446268714,12.5692098606315
"245","SM-GE64S_S095_E1-50",-2.08330941590536,16.8596064622158
"246","SM-GE64S_S096_E1-50",-8.28375531857591,28.7334884050517
"247","SM-GE64S_S097_E1-50",2.91937139902747,-21.3752033588621
"248","SM-GE64S_S098_E1-50",26.820060341356,-17.0983602953355
"249","SM-GE64S_S099_E1-50",40.9433701699355,-11.6654309202771
"250","SM-GE64S_S100_E1-50",37.9447914995513,-9.66302632416251
"251","SM-GE64S_S101_E1-50",9.65566012884197,-28.3073689239033
"252","SM-GE64S_S102_E1-50",36.5799202544094,-14.866243354577
"253","SM-GE64S_S103_E1-50",26.8600134658747,-16.240897634746
"254","SM-GE64S_S104_E1-50",2.0028150376125,-5.82198523458444
"255","SM-GE64S_S105_E1-50",3.61895472369326,-21.5551550325308
"256","SM-GE64S_S106_E1-50",24.2705508562932,-11.9865550951681
"257","SM-GE64S_S107_E1-50",38.9178512797782,-10.7849211605295
"258","SM-GE64S_S108_E1-50",4.47223760352826,-16.295331979594
"259","SM-GE64S_S109_E1-50",27.1718609365341,-18.4051593454313
"260","SM-GE64S_S110_E1-50",27.8312701776402,-12.721230018993
"261","SM-GE64S_S111_E1-50",28.6616686626913,-10.8665436903426
"262","SM-GE64S_S112_E1-50",29.8282999277647,-16.969989742054
"263","SM-GE64S_S113_E1-50",35.274253078533,-9.48238970064955
"264","SM-GE64S_S114_E1-50",8.53858018809838,-19.4046869769955
"265","SM-GE64S_S115_E1-50",29.398385413654,-17.3040273009893
"266","SM-GE64S_S116_E1-50",26.6552034876803,-18.1607374543511
"267","SM-GE64S_S117_E1-50",32.3457856091282,-20.5010348230067
"268","SM-GE64S_S118_E1-50",27.2025422802094,-18.062448644765
"269","SM-GE64S_S119_E1-50",28.6303855060979,-9.03090815882645
"270","SM-GE64S_S120_E1-50",30.0271491526442,-18.7727839357016
"271","SM-GE64S_S129_E1-50",-36.1333037065589,8.60268955055373
"272","SM-GE64S_S130_E1-50",-16.6079165339235,-18.085610476038
"273","SM-GE64S_S131_E1-50",-17.9576539830244,-27.6940892304618
"274","SM-GE64S_S132_E1-50",-32.6275128776764,1.7558255248336
"275","SM-GE64S_S133_E1-50",-25.0181320095333,-20.8265074549647
"276","SM-GE64S_S134_E1-50",-39.8259392989582,3.53718140588005
"277","SM-GE64S_S135_E1-50",-27.3945263256602,16.7345769446441
"278","SM-GE64S_S136_E1-50",-18.5259303592899,-21.1196062302514
"279","SM-GE64S_S137_E1-50",-37.1921566981126,3.15367981270101
"280","SM-GE64S_S138_E1-50",-35.6040368861375,-3.47443276353658
"281","SM-GE64S_S139_E1-50",-34.4560750630064,-15.5171068818686
"282","SM-GE64S_S140_E1-50",7.50018234045375,-23.5968331613416
"283","SM-GE64S_S141_E1-50",-17.8084679641316,-21.7776795533006
"284","SM-GE64S_S142_E1-50",-17.599180550571,-27.8478911009614
"285","SM-GE64S_S143_E1-50",-33.7298305570904,9.06645463506045
"286","SM-GE64S_S144_E1-50",-28.336014811944,17.2729329606068
"287","SM-GE64S_S145_E1-50",-31.3365115000069,4.58695644830265
"288","SM-GE64S_S146_E1-50",-28.5810334386105,16.1407916017357
"289","SM-GE64S_S147_E1-50",8.51096062535944,-30.5681179219544
"290","SM-GE64S_S148_E1-50",-29.4720665116059,-16.794027881161
"291","SM-GE64S_S149_E1-50",-24.655442525239,18.8460083485435
"292","SM-GE64S_S150_E1-50",11.1090356260514,-18.3658681488585
"293","SM-GE64S_S151_E1-50",-26.0936191238976,-21.9239433354589
"294","SM-GE64S_S152_E1-50",-21.0853920448071,-22.4414522281847
"295","SM-GE64S_S153_E1-50",27.3913582272413,-2.51906173030441
"296","SM-GE64S_S154_E1-50",4.13425817959007,34.8184784235906
"297","SM-GE64S_S155_E1-50",-5.20044630171769,24.2965578988777
"298","SM-GE64S_S156_E1-50",0.454615963699946,19.838634126004
"299","SM-GE64S_S157_E1-50",-1.05100120196811,29.8397252184131
"300","SM-GE64S_S158_E1-50",6.12204365816227,21.424420271624
"301","SM-GE64S_S159_E1-50",-2.27797596014538,21.5135676872149
"302","SM-GE64S_S161_E1-50",28.0575703004836,-2.57563942115683
"303","SM-GE64S_S162_E1-50",-9.63413359009354,22.5425268757568
"304","SM-GE64S_S163_E1-50",8.59507971470286,23.2803043516768
"305","SM-GE64S_S165_E1-50",4.47255959403758,16.5133596759272
"306","SM-GE64S_S166_E1-50",7.5411973265232,30.4020614550556
"307","SM-GE64S_S167_E1-50",-26.6962661414429,-14.6324551554438
"308","SM-GE64S_S168_E1-50",3.95728997370722,31.4253743540894
"309","SM-GE64S_S169_E1-50",-7.55436385148763,29.9593046533128
"310","SM-GE64S_S170_E1-50",2.48750258065588,20.1369928845053
"311","SM-GE64S_S171_E1-50",8.83541078932872,21.6311472284062
"312","SM-GE64S_S173_E1-50",8.29723898630595,22.7077431940932
"313","SM-GE64S_S174_E1-50",-3.8183205610994,25.5711119456699
"314","SM-GE64S_S175_E1-50",19.6077265766995,-8.78884828816088
"315","SM-GE64S_S177_E1-50",-1.82863264032761,18.0994804322622
"316","SM-GE64S_S178_E1-50",-9.72643353873437,8.55037579918701
"317","SM-GE64S_S179_E1-50",30.1891481085523,3.64877593958887
"318","SM-GE64S_S180_E1-50",-9.44130275721946,17.724473167157
"319","SM-GE64S_S181_E1-50",-8.23492772748703,12.384614596384
"320","SM-GE64S_S182_E1-50",-4.24497800720809,27.4569397166412
"321","SM-GE64S_S183_E1-50",-9.27178063624412,17.1658137343932
"322","SM-GE64S_S184_E1-50",-8.42361708351347,25.3604736251239
"323","SM-GE64S_S185_E1-50",-7.94804339812166,27.3260159286122
"324","SM-GE64S_S186_E1-50",-11.8168129040535,13.1061897617963
"325","SM-GE64S_S187_E1-50",-8.00442673136554,28.3229790856311
"326","SM-GE64S_S188_E1-50",-8.05235357924063,22.0530168918927
"327","SM-GE64S_S189_E1-50",-11.0264058564444,14.7455276406717
"328","SM-GE64S_S190_E1-50",-11.4376217379413,13.4002767598266
"329","SM-GE64S_S192_E1-50",-6.61516277103019,25.5152961752216
"330","SM-GE64T_S001_E1-50",-41.2320615962755,6.32513722479451
"331","SM-GE64T_S002_E1-50",-28.5104588166011,17.2074377660655
"332","SM-GE64T_S003_E1-50",-27.1606521575743,1.11539218425993
"333","SM-GE64T_S004_E1-50",-29.1166561190546,-9.88224489468345
"334","SM-GE64T_S005_E1-50",6.75956482633672,-19.7026650701695
"335","SM-GE64T_S006_E1-50",-28.5007242927956,12.8312592953784
"336","SM-GE64T_S007_E1-50",-40.5588726726839,6.92274372806754
"337","SM-GE64T_S008_E1-50",-24.0479901551032,-25.8507625680271
"338","SM-GE64T_S009_E1-50",-26.7492140560385,-11.2012238189575
"339","SM-GE64T_S010_E1-50",-19.1899021883319,-17.1742950598495
"340","SM-GE64T_S011_E1-50",-27.8943758679744,-12.3084530374976
"341","SM-GE64T_S012_E1-50",-22.2452058027736,-25.3642129993221
"342","SM-GE64T_S013_E1-50",-23.5850703181074,-19.5968010302177
"343","SM-GE64T_S014_E1-50",-28.5259079084327,17.6017768600098
"344","SM-GE64T_S015_E1-50",-23.77526816724,-9.48398343581467
"345","SM-GE64T_S016_E1-50",-32.6455980814234,-17.5404550464376
"346","SM-GE64T_S017_E1-50",-30.7040447485134,3.42028545361891
"347","SM-GE64T_S018_E1-50",-28.557039669875,21.3548113447171
"348","SM-GE64T_S019_E1-50",-15.9988661626986,-19.5467339588441
"349","SM-GE64T_S020_E1-50",-29.3363106837545,10.235135399054
"350","SM-GE64T_S021_E1-50",-28.6103730996628,15.7703831163625
"351","SM-GE64T_S022_E1-50",-37.2429238962746,-10.7370184164194
"352","SM-GE64T_S023_E1-50",-22.9815724685364,-20.8245704100476
"353","SM-GE64T_S024_E1-50",-28.9450413958472,-8.2947402654857
"354","SM-GE64T_S025_E1-50",-30.2684860647267,-16.9531246333004
"355","SM-GE64T_S026_E1-50",-27.4108113293513,13.8869427721718
"356","SM-GE64T_S027_E1-50",-33.429360969006,3.19629942749185
"357","SM-GE64T_S028_E1-50",-23.6390966551174,-19.6450268235542
"358","SM-GE64T_S029_E1-50",7.74813565091095,-31.7122506350327
"359","SM-GE64T_S030_E1-50",-40.4480069668177,1.14202274472477
"360","SM-GE64T_S031_E1-50",-32.7113835612263,-14.8287393390908
"361","SM-GE64T_S032_E1-50",-30.2610286778347,-12.9767798302468
"362","SM-GE64T_S033_E1-50",-25.7284829181794,18.7237313040215
"363","SM-GE64T_S034_E1-50",-17.3378962215911,-17.1585915589287
"364","SM-GE64T_S035_E1-50",-30.2229353845251,-11.1909503870076
"365","SM-GE64T_S036_E1-50",-30.0999196310158,1.11825049977952
"366","SM-GE64T_S037_E1-50",-39.670123477151,4.77603404640285
"367","SM-GE64T_S038_E1-50",-33.9702569088917,-15.7762464542341
"368","SM-GE64T_S039_E1-50",4.82460705944078,-16.8243088199903
"369","SM-GE64T_S040_E1-50",-38.2661555984157,3.95071620584465
"370","SM-GE64T_S049_E1-50",-31.4025088181467,-8.4260859333002
"371","SM-GE64T_S050_E1-50",-32.0246428299958,16.6773756010384
"372","SM-GE64T_S051_E1-50",-31.6610655396026,-0.962671691502994
"373","SM-GE64T_S052_E1-50",-29.6510404558239,-11.5515254915729
"374","SM-GE64T_S053_E1-50",-28.7294735519561,-18.3317972351389
"375","SM-GE64T_S054_E1-50",-29.7409570447623,-15.9607353861812
"376","SM-GE64T_S055_E1-50",-35.7815770353486,-10.1211399165753
"377","SM-GE64T_S056_E1-50",11.7309807103289,-35.2419548451967
"378","SM-GE64T_S057_E1-50",10.5473615515617,22.7637215904511
"379","SM-GE64T_S058_E1-50",28.484510230767,3.26783463569898
"380","SM-GE64T_S059_E1-50",1.6487650159402,32.4037454027957
"381","SM-GE64T_S060_E1-50",11.950173815083,-12.059312345165
"382","SM-GE64T_S062_E1-50",24.4610864100969,-2.59098956488329
"383","SM-GE64T_S063_E1-50",-7.558777093707,28.124926252081
"384","SM-GE64T_S065_E1-50",4.02924246779424,20.5745254372565
"385","SM-GE64T_S067_E1-50",10.4034772770489,23.899415282466
"386","SM-GE64T_S068_E1-50",38.4390705079301,-9.30786913687155
"387","SM-GE64T_S069_E1-50",-7.09603370713159,25.8598712876543
"388","SM-GE64T_S071_E1-50",24.8930910088361,-3.03467551872692
"389","SM-GE64T_S072_E1-50",9.48255904675019,29.6097822003965
"390","SM-GE64T_S073_E1-50",1.05897288604055,27.4522080074171
