"clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"58" "Seurat.1_6,50" 74 63 80261 133776 0.54014598540146 0.37498656774296 "Seurat" "1_6,50"
"59" "Seurat.1_7,100" 78 57 92042 121995 0.577777777777778 0.430028453024477 "Seurat" "1_7,100"
"60" "Seurat.1_7,30" 72 65 86098 127939 0.525547445255474 0.402257553600546 "Seurat" "1_7,30"
"61" "Seurat.1_7,50" 73 67 78016 136021 0.521428571428571 0.364497727028504 "Seurat" "1_7,50"
"62" "Seurat.1_8,100" 78 59 93070 120967 0.569343065693431 0.434831360932923 "Seurat" "1_8,100"
"63" "Seurat.1_8,30" 74 65 85511 128526 0.532374100719424 0.39951503711975 "Seurat" "1_8,30"
"64" "Seurat.1_8,50" 76 66 77116 136921 0.535211267605634 0.360292846563912 "Seurat" "1_8,50"
"65" "Seurat.1_9,100" 73 75 78478 135559 0.493243243243243 0.366656232333662 "Seurat" "1_9,100"
"66" "Seurat.1_9,30" 71 72 77758 136279 0.496503496503497 0.363292327961988 "Seurat" "1_9,30"
"67" "Seurat.1_9,50" 74 74 70817 143220 0.5 0.330863355401169 "Seurat" "1_9,50"
"68" "Seurat.1,100" 66 38 113696 100341 0.634615384615385 0.531197877002574 "Seurat" "1,100"
"69" "Seurat.1,30" 58 48 98563 115474 0.547169811320755 0.460495148035153 "Seurat" "1,30"
"70" "Seurat.1,50" 62 48 104021 110016 0.563636363636364 0.485995412008204 "Seurat" "1,50"
"71" "Seurat.2_1,100" 75 78 79552 134485 0.490196078431373 0.371674056354742 "Seurat" "2_1,100"
"72" "Seurat.2_1,30" 71 81 78229 135808 0.467105263157895 0.365492882071791 "Seurat" "2_1,30"
"73" "Seurat.2_1,50" 72 86 69262 144775 0.455696202531646 0.323598256376234 "Seurat" "2_1,50"
"74" "Seurat.2_2,100" 82 77 84097 129940 0.515723270440252 0.392908702700935 "Seurat" "2_2,100"
"75" "Seurat.2_2,30" 67 89 65775 148262 0.429487179487179 0.30730668062064 "Seurat" "2_2,30"
"76" "Seurat.2_2,50" 69 97 57494 156543 0.41566265060241 0.268617108256984 "Seurat" "2_2,50"
"77" "Seurat.2_3,100" 78 87 72915 141122 0.472727272727273 0.340665398973075 "Seurat" "2_3,100"
"78" "Seurat.2_3,30" 68 93 73810 140227 0.422360248447205 0.344846918990642 "Seurat" "2_3,30"
"79" "Seurat.2_3,50" 69 98 62225 151812 0.413173652694611 0.290720763232525 "Seurat" "2_3,50"
"80" "Seurat.2_4,100" 79 91 67737 146300 0.464705882352941 0.316473320033452 "Seurat" "2_4,100"
"81" "Seurat.2_4,30" 68 95 60856 153181 0.417177914110429 0.284324672836939 "Seurat" "2_4,30"
"82" "Seurat.2_4,50" 68 105 55380 158657 0.393063583815029 0.258740311254596 "Seurat" "2_4,50"
"83" "Seurat.2_5,100" 78 93 72183 141854 0.456140350877193 0.337245429528539 "Seurat" "2_5,100"
"84" "Seurat.2_5,30" 67 102 54108 159929 0.396449704142012 0.252797413531305 "Seurat" "2_5,30"
"85" "Seurat.2_5,50" 74 104 51276 162761 0.415730337078652 0.239566056336054 "Seurat" "2_5,50"
"86" "Seurat.2,100" 76 76 85505 128532 0.5 0.39948700458332 "Seurat" "2,100"
"87" "Seurat.2,30" 71 74 85873 128164 0.489655172413793 0.401206333484398 "Seurat" "2,30"
"88" "Seurat.2,50" 73 80 69452 144585 0.477124183006536 0.324485953363204 "Seurat" "2,50"
